scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,single_class_test_flags,single_class_train_flags,max_midpoint_removed_fraction,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
deap_5x5,349,778189712,6,300,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,350,813762484,9,295,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,351,1211749504,13,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,352,1060084000,11,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,353,30337569,9,290,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,354,3939271271,14,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,355,673628394,11,297,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,356,1567922062,10,300,46,0,0,0.10714285714285714,6,7,8,8,True,True
deap_5x5,357,607065049,11,310,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,358,174808588,12,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,359,1348222624,9,291,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,360,3585999083,12,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,361,3618544191,13,283,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,362,3780010009,7,300,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,363,3657112498,9,295,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,364,2980448623,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,365,2351945407,10,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,366,3757678334,12,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,367,2510343414,9,297,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,368,1034274369,11,300,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,369,1210453951,13,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,370,1002590605,10,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,371,1754046223,10,299,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,372,3906564309,9,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,373,2548609393,12,306,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,374,174858137,10,301,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,375,2195807490,8,284,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,376,4111310427,11,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,377,1361693770,6,306,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,378,4086276997,10,307,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,379,2382724071,8,299,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,380,2005652360,2,293,46,0,0,0.05357142857142857,6,7,8,8,False,False
deap_5x5,381,806092506,12,301,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,382,2816849468,14,312,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,383,2081307449,13,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,384,1853220377,10,295,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,385,2308070055,11,273,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,386,355045755,9,295,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,387,14512434,12,311,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,388,33946259,11,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,389,2396400567,13,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,390,2975110344,10,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,391,2323327887,9,302,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,392,200306187,10,303,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,393,4136245060,6,300,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,394,2193996640,10,298,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,395,1984121009,9,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,396,460818344,8,305,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,397,316349424,9,279,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,398,4139132245,11,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,399,832110722,12,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,400,1181324673,10,310,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,401,1265552166,7,280,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,402,827462150,12,311,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,403,3404122486,9,288,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,404,3533597161,13,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,405,1521413447,11,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,406,586542381,11,280,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,407,2831020188,12,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,408,688569577,9,294,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,409,642786109,9,290,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,410,3857106197,12,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,411,3700867579,10,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,412,4174671745,14,319,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,413,100152637,9,301,45,0,0,0.08928571428571429,6,7,8,8,False,True
deap_5x5,414,2427922930,8,287,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,415,1220506060,10,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,416,203569076,13,318,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,417,991421446,9,300,46,0,0,0.08928571428571429,6,7,8,8,False,True
deap_5x5,418,82207141,10,292,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,419,2840841438,9,304,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,420,136732366,8,303,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,421,109379459,11,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,422,1955649341,14,314,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,423,2896301477,5,297,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,424,569816538,8,289,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,425,2972300963,7,283,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,426,169804076,12,293,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,427,3171756416,9,304,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,428,3252602414,14,305,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,429,162822748,9,297,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,430,184694298,8,283,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,431,3545653744,10,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,432,1989866219,11,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,433,2098277460,10,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,434,1921275377,8,294,46,0,0,0.08928571428571429,6,7,8,8,False,True
deap_5x5,435,3508317103,12,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,436,671824786,13,307,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,437,3221773733,10,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,438,2297130359,9,288,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,439,527929513,12,307,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,440,2207281280,10,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,441,3710570446,11,306,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,442,4094700307,13,294,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,443,3196602801,9,303,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,444,2512140261,8,299,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,445,2922573560,11,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,446,1316969445,10,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,447,4066516688,12,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,448,4034134780,13,312,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,449,3642270897,11,291,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,450,2414747478,11,303,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,451,1045665509,10,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,452,982199878,12,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,453,3148259872,13,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,454,1446254297,7,300,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,455,4105399035,9,300,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,456,1829013361,9,281,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,457,3783112731,9,309,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,458,590655351,12,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,459,1260322362,12,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,460,663258388,9,308,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,461,3350490989,8,306,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,462,1909743969,7,262,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,463,1489147257,8,277,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,464,2505885930,12,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,465,517814848,13,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,466,3533729589,12,303,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,467,2279338983,13,313,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,468,2630572059,12,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,469,3254600170,12,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,470,3063846519,14,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,471,4201172400,11,281,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,472,3306204575,10,297,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,473,552791443,12,305,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,474,370792546,12,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,475,3982400041,9,282,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,476,4046036183,10,308,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,477,3825428112,10,304,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,478,2989895043,11,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,479,917216664,11,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,480,1593964807,8,297,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,481,794949133,11,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,482,2864201653,12,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,483,1234699054,9,308,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,484,3508147924,8,285,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,485,3292773382,10,300,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,486,3728854700,11,296,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,487,762354632,9,290,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,488,3163498574,10,287,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,489,4131345190,10,310,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,490,357097703,13,304,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,491,234766760,11,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,492,1199538377,9,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,493,1614297466,10,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,494,802664820,7,304,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,495,4223037492,12,283,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,496,591820197,9,293,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,497,4192283223,12,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,498,744618869,11,300,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,499,4024760925,12,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,500,173007025,10,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,501,3812621369,13,318,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,502,1213931268,4,307,44,0,0,0.08333333333333333,6,7,8,8,False,False
deap_5x5,503,4067460177,14,296,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,504,3446153499,8,286,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,505,3388215149,9,300,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,506,2157572738,7,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,507,2943802185,10,298,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,508,2736343055,13,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,509,1398818163,5,292,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,510,4065889218,5,279,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,511,4180584458,13,310,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,512,113459545,6,303,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,513,658429107,10,313,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,514,2371224563,8,302,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,515,119040202,11,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,516,3204898703,10,295,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,517,3959626359,12,296,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,518,2824124558,10,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,519,2143369937,5,309,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,520,3729084602,6,301,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,521,1860799580,10,311,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,522,543542566,11,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,523,4014077309,12,316,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,524,2139497934,7,303,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,525,4239624738,9,306,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,526,1383901854,8,284,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,527,613076302,8,304,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,528,3349343815,12,299,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,529,397352281,12,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,530,2014354649,8,311,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,531,4036284413,10,290,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,532,933848377,9,296,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,533,3743014454,12,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,534,1263188838,12,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,535,3392584857,7,305,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,536,2560638451,12,308,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,537,179263243,7,301,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,538,939674350,10,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,539,294925160,16,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,540,371927242,10,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,541,1594270594,13,302,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,542,2422020007,9,288,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,543,924743349,11,311,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,544,2988172523,10,301,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,545,939091551,10,299,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,546,3306455897,13,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,547,1887529700,11,298,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,548,571131483,10,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,549,4175743040,8,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,550,1941007580,11,312,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,551,2725701929,12,299,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,552,1888772557,14,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,553,3172107325,13,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,554,1500241296,9,291,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,555,3376348468,12,295,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,556,781445249,5,294,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,557,118866025,14,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,558,2346796821,13,302,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,559,1807798134,11,297,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,560,1897367727,11,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,561,152911040,7,302,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,562,453010909,8,305,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,563,3041511364,12,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,564,1539522179,12,304,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,565,330373834,7,299,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,566,1022024132,12,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,567,959818543,13,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,568,2170693817,13,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,569,121762709,10,288,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,570,2421697656,9,288,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,571,2706646233,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,572,3756078711,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,573,1456173238,11,298,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,574,426664930,5,312,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,575,1682072724,9,287,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,576,1235338107,10,307,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,577,2437832326,10,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,578,702561936,12,300,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,579,839427186,8,321,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,580,3108959591,13,308,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,581,3522499652,10,316,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,582,961285323,11,304,45,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,583,594404316,12,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,584,2966258285,7,295,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,585,1943151144,9,305,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,586,1106327512,10,309,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,587,3556734288,7,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,588,1777118222,13,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,589,2056955427,9,307,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,590,85070294,13,310,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,591,2853492564,11,299,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,592,1116642822,9,299,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,593,2403392170,14,320,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,594,3222491026,9,287,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,595,830911480,10,293,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,596,238090945,12,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,597,4104661369,11,278,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,598,3564765325,12,294,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,599,1894503603,8,285,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,600,2901680017,12,287,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,601,642514259,8,281,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,602,2263163660,9,293,46,0,0,0.08928571428571429,6,7,8,8,False,True
deap_5x5,603,2340288644,9,287,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,604,2472014212,9,307,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,605,3535194137,11,310,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,606,3121991052,13,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,607,140947658,7,305,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,608,3660216677,11,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,609,952692055,12,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,610,3028922901,9,277,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,611,1802365391,12,304,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,612,3756440329,11,291,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,613,3675077649,13,302,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,614,3405947121,12,282,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,615,3507595853,11,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,616,545143439,12,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,617,1736877307,11,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,618,263051919,9,292,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,619,1091299870,10,306,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,620,579308068,12,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,621,2260482496,11,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,622,2972740248,11,306,46,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,623,2815443518,11,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,624,2336494886,14,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,625,2723919771,11,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,626,144754307,3,295,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,627,987164567,7,309,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,628,3367128587,11,273,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,629,191663916,8,303,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,630,1548320112,11,283,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,631,3130823783,11,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,632,2069872919,12,303,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,633,3188427390,10,304,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,634,201841043,11,300,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,635,3249070096,10,290,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,636,2685150099,8,301,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,637,3450031425,12,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,638,3568328092,12,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,639,1590296017,10,308,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,640,3924977004,11,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,641,1654319586,8,304,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,642,2217196303,9,283,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,643,3297544841,11,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,644,3776168063,9,308,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,645,3160225523,11,313,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,646,3136311449,9,277,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,647,2256684312,10,315,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,648,2973027209,12,309,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,649,3587970696,4,307,45,0,0,0.0625,6,7,8,8,False,False
deap_5x5,650,3253789087,5,320,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,651,3607831384,14,310,42,0,0,0.125,6,7,8,8,True,True
deap_5x5,652,2691292110,8,291,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,653,61435921,11,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,654,2897963078,10,301,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,655,1177278703,14,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,656,2723594808,10,290,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,657,3968931413,11,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,658,1140867130,5,308,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,659,708937308,10,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,660,1220671972,11,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,661,1374428769,9,283,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,662,1491862051,7,304,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,663,3230647705,14,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,664,710460625,10,287,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,665,348522628,8,299,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,666,407385263,11,300,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,667,1902588702,10,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,668,53418125,9,286,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,669,3490537431,10,296,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,670,2019683542,11,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,671,882824675,4,296,46,0,0,0.041666666666666664,6,7,8,8,False,False
