dataset,subject_id,session_id,trial_id,stimulus_id,presentation_order,valence_score,arousal_score,valence_discard_midpoint,valence_midpoint_as_low,valence_midpoint_as_high,arousal_discard_midpoint,arousal_midpoint_as_low,arousal_midpoint_as_high,eeg_available,emg_available,eeg_path,emg_path,eeg_sampling_rate,emg_sampling_rate,trial_duration_sec,chronology_verified,quality_flag,raw_event_name,event_index_0based,event_index_1based,metadata_duration_sec,eeg_duration_sec,emg_duration_sec,stimulus_identity_verified,source_trial_index_path
I-DARE,2,session_1,idare_s2_stim9360_event74,9360,24,4.0,4.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.9921875,True,ok,STIM_9360,74,75,4.99,4.9921875,4.994,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stimLake_3_event77,Lake_3,25,5.0,2.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.99609375,True,ok,STIM_Lake_3,77,78,4.989,4.99609375,4.998,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim3170_event80,3170,26,1.0,9.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.98828125,True,ok,STIM_3170,80,81,4.989,4.98828125,4.99,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim8080_event83,8080,27,8.0,6.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.99609375,True,ok,STIM_8080,83,84,4.994,4.99609375,4.998,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stimSnow_1_event86,Snow_1,28,5.0,5.0,,0,1,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.9921875,True,ok,STIM_Snow_1,86,87,4.995,4.9921875,4.994,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim4220_event89,4220,29,8.0,8.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.986328125,True,ok,STIM_4220,89,90,4.999,4.986328125,4.989,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim5760_event92,5760,30,9.0,7.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.998046875,True,ok,STIM_5760,92,93,4.991,4.998046875,5.0,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim3063_event95,3063,31,1.0,9.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.994140625,True,ok,STIM_3063,95,96,5.0,4.994140625,4.996,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,2,session_1,idare_s2_stim3080_event98,3080,32,1.0,9.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_02.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_02.mat,512.0,2000.0,4.990234375,True,ok,STIM_3080,98,99,4.991,4.990234375,4.992,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimDummy_1_event5,Dummy_1,1,1.0,4.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.998046875,True,ok,STIM_Dummy_1,5,6,5.001,4.998046875,5.0,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim3053_event8,3053,2,1.0,6.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_3053,8,9,4.999,4.99609375,4.998,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimTumor_1_event11,Tumor_1,3,2.0,5.0,0,0,0,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.990234375,True,ok,STIM_Tumor_1,11,12,4.997,4.990234375,4.992,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimDog_18_event14,Dog_18,4,9.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_Dog_18,14,15,4.988,4.99609375,4.999,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimMiserable_pose_3_event17,Miserable_pose_3,5,1.0,4.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.998046875,True,ok,STIM_Miserable_pose_3,17,18,4.999,4.998046875,5.0,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimPinecone_1_event20,Pinecone_1,6,5.0,1.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_Pinecone_1,20,21,4.999,4.99609375,4.999,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimGarbage_dump_6_event23,Garbage_dump_6,7,1.0,2.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_Garbage_dump_6,23,24,4.988,4.986328125,4.989,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimDepressed_pose_4_event26,Depressed_pose_4,8,4.0,3.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.984375,True,ok,STIM_Depressed_pose_4,26,27,4.998,4.984375,4.987,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimAngry_face_1_event29,Angry_face_1,9,3.0,4.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.98828125,True,ok,STIM_Angry_face_1,29,30,4.998,4.98828125,4.99,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimDog_26_event32,Dog_26,10,2.0,5.0,0,0,0,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.9921875,True,ok,STIM_Dog_26,32,33,4.988,4.9921875,4.995,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim8370_event35,8370,11,8.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.9921875,True,ok,STIM_8370,35,36,5.001,4.9921875,4.994,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimDog_6_event38,Dog_6,12,9.0,5.0,1,1,1,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_Dog_6,38,39,5.004,4.986328125,4.988,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim9220_event41,9220,13,1.0,3.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_9220,41,42,4.997,4.986328125,4.989,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimLake_12_event44,Lake_12,14,6.0,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.98828125,True,ok,STIM_Lake_12,44,45,4.994,4.98828125,4.99,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim2314_event47,2314,15,7.0,2.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.984375,True,ok,STIM_2314,47,48,4.99,4.984375,4.986,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim1750_event50,1750,16,9.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,5.0,True,ok,STIM_1750,50,51,4.99,5.0,5.001,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim8492_event53,8492,17,8.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.9921875,True,ok,STIM_8492,53,54,4.986,4.9921875,4.994,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim1441_event56,1441,18,8.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_1441,56,57,4.995,4.99609375,4.998,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimFlowers_6_event59,Flowers_6,19,8.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_Flowers_6,59,60,4.989,4.986328125,4.988,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimYarn_1_event62,Yarn_1,20,5.0,1.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.994140625,True,ok,STIM_Yarn_1,62,63,4.989,4.994140625,4.997,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim9331_event65,9331,21,5.0,2.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.994140625,True,ok,STIM_9331,65,66,5.0,4.994140625,4.997,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimBeach_1_event68,Beach_1,22,7.0,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_Beach_1,68,69,5.0,4.986328125,4.988,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim2491_event71,2491,23,3.0,2.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,5.0,True,ok,STIM_2491,71,72,4.997,5.0,5.001,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim9360_event74,9360,24,3.0,1.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_9360,74,75,4.999,4.99609375,4.999,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimLake_3_event77,Lake_3,25,5.0,1.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.986328125,True,ok,STIM_Lake_3,77,78,5.001,4.986328125,4.989,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim3170_event80,3170,26,2.0,5.0,0,0,0,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.998046875,True,ok,STIM_3170,80,81,5.0,4.998046875,5.0,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim8080_event83,8080,27,4.0,3.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.994140625,True,ok,STIM_8080,83,84,4.994,4.994140625,4.997,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stimSnow_1_event86,Snow_1,28,6.0,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.98828125,True,ok,STIM_Snow_1,86,87,4.987,4.98828125,4.99,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim4220_event89,4220,29,7.0,5.0,1,1,1,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,5.0,True,ok,STIM_4220,89,90,4.989,5.0,5.001,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim5760_event92,5760,30,5.0,1.0,,0,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_5760,92,93,4.998,4.99609375,4.998,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim3063_event95,3063,31,3.0,3.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,4.99609375,True,ok,STIM_3063,95,96,4.992,4.99609375,4.999,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,3,session_1,idare_s3_stim3080_event98,3080,32,3.0,3.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_03.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_03.mat,512.0,2000.0,5.001953125,True,ok,STIM_3080,98,99,4.99,5.001953125,5.004,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimDummy_1_event5,Dummy_1,1,1.0,8.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.9921875,True,ok,STIM_Dummy_1,5,6,5.0,4.9921875,4.995,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stim3053_event8,3053,2,2.0,8.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.994140625,True,ok,STIM_3053,8,9,4.999,4.994140625,4.996,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimTumor_1_event11,Tumor_1,3,3.0,7.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,5.005859375,True,ok,STIM_Tumor_1,11,12,4.993,5.005859375,5.008,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimDog_18_event14,Dog_18,4,7.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,5.00390625,True,ok,STIM_Dog_18,14,15,4.997,5.00390625,5.006,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimMiserable_pose_3_event17,Miserable_pose_3,5,1.0,7.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.994140625,True,ok,STIM_Miserable_pose_3,17,18,4.995,4.994140625,4.997,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimPinecone_1_event20,Pinecone_1,6,6.0,5.0,1,1,1,,0,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.9921875,True,ok,STIM_Pinecone_1,20,21,5.008,4.9921875,4.994,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimGarbage_dump_6_event23,Garbage_dump_6,7,4.0,7.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,5.01171875,True,ok,STIM_Garbage_dump_6,23,24,4.994,5.01171875,5.013,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimDepressed_pose_4_event26,Depressed_pose_4,8,2.0,6.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.9921875,True,ok,STIM_Depressed_pose_4,26,27,5.0,4.9921875,4.995,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimAngry_face_1_event29,Angry_face_1,9,4.0,7.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.994140625,True,ok,STIM_Angry_face_1,29,30,4.991,4.994140625,4.996,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimDog_26_event32,Dog_26,10,4.0,8.0,0,0,0,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,5.001953125,True,ok,STIM_Dog_26,32,33,5.004,5.001953125,5.004,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stim8370_event35,8370,11,8.0,7.0,1,1,1,1,1,1,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.9921875,True,ok,STIM_8370,35,36,4.997,4.9921875,4.995,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimDog_6_event38,Dog_6,12,9.0,2.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.99609375,True,ok,STIM_Dog_6,38,39,4.997,4.99609375,4.999,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stim9220_event41,9220,13,1.0,4.0,0,0,0,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.998046875,True,ok,STIM_9220,41,42,4.994,4.998046875,5.0,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stimLake_12_event44,Lake_12,14,9.0,1.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,4.98828125,True,ok,STIM_Lake_12,44,45,4.999,4.98828125,4.991,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
I-DARE,5,session_1,idare_s5_stim2314_event47,2314,15,7.0,4.0,1,1,1,0,0,0,True,True,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EEG/sbj_P_05.mat,/mnt/HDD/AliWorks/I-DARE/raw_downloads/EMG/sbj_P_05.mat,512.0,2000.0,5.0,True,ok,STIM_2314,47,48,4.996,5.0,5.002,True,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/.cache/idare_trial_index.csv
