scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,max_midpoint_removed_fraction,single_class_test_cells,single_class_train_cells,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
idare_5x5,351,1261067,14,384,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,352,1261068,11,344,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,353,1261069,5,372,51,0.34615384615384615,0,0,12,13,6,7,False,True
idare_5x5,354,1261070,1,365,46,0.3974358974358974,0,0,12,13,6,7,False,False
idare_5x5,355,1261071,10,335,52,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,356,1261072,13,369,47,0.3974358974358974,0,0,12,13,6,7,True,True
idare_5x5,357,1261073,10,391,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,358,1261074,11,388,54,0.27380952380952384,0,0,12,13,6,7,True,True
idare_5x5,359,1261075,15,399,49,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,360,1261076,11,375,57,0.37362637362637363,0,0,12,13,6,7,True,True
idare_5x5,361,1261077,9,398,54,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,362,1261078,14,363,56,0.26373626373626374,0,0,12,13,6,7,True,True
idare_5x5,363,1261079,7,358,52,0.38095238095238093,0,0,12,13,6,7,False,True
idare_5x5,364,1261080,4,392,56,0.2564102564102564,0,0,12,13,6,7,False,False
idare_5x5,365,1261081,11,382,51,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,366,1261082,4,344,49,0.3717948717948718,0,0,12,13,6,7,False,False
idare_5x5,367,1261083,12,375,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,368,1261084,16,364,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,369,1261085,8,386,56,0.25274725274725274,0,0,12,13,6,7,False,True
idare_5x5,370,1261086,6,381,54,0.2692307692307692,0,0,12,13,6,7,False,True
idare_5x5,371,1261087,17,383,54,0.2564102564102564,0,0,12,13,6,7,True,True
idare_5x5,372,1261088,0,326,54,0.30952380952380953,4,0,12,13,6,7,False,False
idare_5x5,373,1261089,10,347,40,0.4444444444444444,0,0,12,13,6,7,True,True
idare_5x5,374,1261090,18,421,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,375,1261091,17,361,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,376,1261092,10,382,55,0.27380952380952384,0,0,12,13,6,7,True,True
idare_5x5,377,1261093,11,380,57,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,378,1261094,11,373,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,379,1261095,10,370,57,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,380,1261096,10,380,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,381,1261097,2,389,58,0.2857142857142857,0,0,12,13,6,7,False,False
idare_5x5,382,1261098,15,381,53,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,383,1261099,4,384,51,0.39285714285714285,0,0,12,13,6,7,False,False
idare_5x5,384,1261100,6,365,58,0.34065934065934067,0,0,12,13,6,7,False,True
idare_5x5,385,1261101,15,370,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,386,1261102,15,400,52,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,387,1261103,12,370,57,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,388,1261104,5,382,56,0.3626373626373626,0,0,12,13,6,7,False,True
idare_5x5,389,1261105,15,412,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,390,1261106,11,351,55,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,391,1261107,6,367,51,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,392,1261108,10,360,53,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,393,1261109,11,404,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,394,1261110,1,363,53,0.37362637362637363,0,0,12,13,6,7,False,False
idare_5x5,395,1261111,12,391,50,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,396,1261112,11,394,56,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,397,1261113,4,364,44,0.3888888888888889,0,0,12,13,6,7,False,False
idare_5x5,398,1261114,10,401,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,399,1261115,15,407,45,0.3974358974358974,0,0,12,13,6,7,True,True
idare_5x5,400,1261116,5,302,47,0.3717948717948718,0,0,12,13,6,7,False,True
idare_5x5,401,1261117,17,404,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,402,1261118,17,385,54,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,403,1261119,13,388,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,404,1261120,8,370,54,0.34065934065934067,0,0,12,13,6,7,False,True
idare_5x5,405,1261121,10,360,57,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,406,1261122,7,379,56,0.26373626373626374,0,0,12,13,6,7,False,True
idare_5x5,407,1261123,9,391,48,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,408,1261124,10,381,54,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,409,1261125,10,378,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,410,1261126,11,382,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,411,1261127,16,412,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,412,1261128,2,396,55,0.34523809523809523,0,0,12,13,6,7,False,False
idare_5x5,413,1261129,13,393,54,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,414,1261130,12,393,57,0.3516483516483517,0,0,12,13,6,7,True,True
idare_5x5,415,1261131,12,395,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,416,1261132,13,348,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,417,1261133,7,384,51,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,418,1261134,19,399,55,0.25274725274725274,0,0,12,13,6,7,True,True
idare_5x5,419,1261135,1,373,40,0.4444444444444444,0,0,12,13,6,7,False,False
idare_5x5,420,1261136,13,369,49,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,421,1261137,1,371,47,0.3472222222222222,0,0,12,13,6,7,False,False
idare_5x5,422,1261138,8,377,55,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,423,1261139,9,361,54,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,424,1261140,12,393,50,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,425,1261141,10,375,53,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,426,1261142,1,337,50,0.3055555555555556,0,0,12,13,6,7,False,False
idare_5x5,427,1261143,4,368,48,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,428,1261144,14,386,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,429,1261145,13,392,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,430,1261146,15,384,52,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,431,1261147,10,361,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,432,1261148,1,367,58,0.30952380952380953,0,0,12,13,6,7,False,False
idare_5x5,433,1261149,9,337,58,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,434,1261150,10,375,52,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,435,1261151,3,392,53,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,436,1261152,17,411,51,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,437,1261153,9,362,43,0.44871794871794873,0,0,12,13,6,7,False,True
idare_5x5,438,1261154,17,390,59,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,439,1261155,10,360,50,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,440,1261156,17,399,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,441,1261157,1,364,57,0.2857142857142857,0,0,12,13,6,7,False,False
idare_5x5,442,1261158,5,360,51,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,443,1261159,8,380,41,0.47435897435897434,0,0,12,13,6,7,False,True
idare_5x5,444,1261160,12,397,54,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,445,1261161,6,363,45,0.375,0,0,12,13,6,7,False,True
idare_5x5,446,1261162,18,402,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,447,1261163,8,381,52,0.34523809523809523,0,0,12,13,6,7,False,True
idare_5x5,448,1261164,10,355,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,449,1261165,10,360,60,0.26373626373626374,0,0,12,13,6,7,True,True
idare_5x5,450,1261166,13,374,59,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,451,1261167,15,369,51,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,452,1261168,17,396,48,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,453,1261169,16,374,58,0.34065934065934067,0,0,12,13,6,7,True,True
idare_5x5,454,1261170,2,381,54,0.2976190476190476,0,0,12,13,6,7,False,False
idare_5x5,455,1261171,2,355,48,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,456,1261172,3,357,49,0.3717948717948718,0,0,12,13,6,7,False,False
idare_5x5,457,1261173,14,373,57,0.25,0,0,12,13,6,7,True,True
idare_5x5,458,1261174,9,372,56,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,459,1261175,2,345,54,0.2948717948717949,0,0,12,13,6,7,False,False
idare_5x5,460,1261176,19,403,55,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,461,1261177,7,375,55,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,462,1261178,11,368,43,0.4027777777777778,0,0,12,13,6,7,True,True
idare_5x5,463,1261179,14,370,55,0.24175824175824176,0,0,12,13,6,7,True,True
idare_5x5,464,1261180,12,382,56,0.23076923076923078,0,0,12,13,6,7,True,True
idare_5x5,465,1261181,4,371,51,0.2916666666666667,0,0,12,13,6,7,False,False
idare_5x5,466,1261182,6,367,54,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,467,1261183,14,384,58,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,468,1261184,15,405,51,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,469,1261185,9,349,54,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,470,1261186,7,368,55,0.34523809523809523,0,0,12,13,6,7,False,True
idare_5x5,471,1261187,11,397,58,0.3516483516483517,0,0,12,13,6,7,True,True
idare_5x5,472,1261188,18,373,46,0.3611111111111111,0,0,12,13,6,7,True,True
idare_5x5,473,1261189,1,377,54,0.2948717948717949,0,0,12,13,6,7,False,False
idare_5x5,474,1261190,6,381,55,0.26373626373626374,0,0,12,13,6,7,False,True
idare_5x5,475,1261191,6,358,53,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,476,1261192,11,352,55,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,477,1261193,6,378,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,478,1261194,6,385,55,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,479,1261195,13,356,46,0.41025641025641024,0,0,12,13,6,7,True,True
idare_5x5,480,1261196,8,365,41,0.47435897435897434,0,0,12,13,6,7,False,True
idare_5x5,481,1261197,8,385,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,482,1261198,12,396,54,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,483,1261199,14,394,53,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,484,1261200,4,345,48,0.38461538461538464,0,0,12,13,6,7,False,False
idare_5x5,485,1261201,11,389,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,486,1261202,5,356,47,0.3472222222222222,0,0,12,13,6,7,False,True
idare_5x5,487,1261203,15,384,54,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,488,1261204,15,367,57,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,489,1261205,12,358,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,490,1261206,11,361,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,491,1261207,10,381,52,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,492,1261208,17,389,56,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,493,1261209,12,405,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,494,1261210,2,374,51,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,495,1261211,11,388,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,496,1261212,16,361,56,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,497,1261213,11,304,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,498,1261214,10,380,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,499,1261215,10,393,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,500,1261216,12,362,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,501,1261217,8,404,54,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,502,1261218,12,387,56,0.3626373626373626,0,0,12,13,6,7,True,True
idare_5x5,503,1261219,16,384,52,0.38095238095238093,0,0,12,13,6,7,True,True
idare_5x5,504,1261220,15,365,53,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,505,1261221,6,371,58,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,506,1261222,10,379,58,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,507,1261223,14,396,54,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,508,1261224,17,367,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,509,1261225,16,379,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,510,1261226,11,381,50,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,511,1261227,9,385,54,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,512,1261228,15,387,53,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,513,1261229,9,372,50,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,514,1261230,1,355,57,0.37362637362637363,0,0,12,13,6,7,False,False
idare_5x5,515,1261231,7,344,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,516,1261232,11,353,50,0.45054945054945056,0,0,12,13,6,7,True,True
idare_5x5,517,1261233,8,385,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,518,1261234,10,383,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,519,1261235,4,376,60,0.34065934065934067,0,0,12,13,6,7,False,False
idare_5x5,520,1261236,9,348,53,0.32142857142857145,0,0,12,13,6,7,False,True
idare_5x5,521,1261237,10,357,49,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,522,1261238,13,385,57,0.3516483516483517,0,0,12,13,6,7,True,True
idare_5x5,523,1261239,3,344,49,0.3194444444444444,0,0,12,13,6,7,False,False
idare_5x5,524,1261240,17,414,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,525,1261241,7,346,50,0.31868131868131866,0,0,12,13,6,7,False,True
idare_5x5,526,1261242,1,376,52,0.28205128205128205,0,0,12,13,6,7,False,False
idare_5x5,527,1261243,11,361,59,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,528,1261244,13,373,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,529,1261245,8,337,49,0.3194444444444444,0,0,12,13,6,7,False,True
idare_5x5,530,1261246,3,370,48,0.39285714285714285,0,0,12,13,6,7,False,False
idare_5x5,531,1261247,11,386,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,532,1261248,12,386,54,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,533,1261249,12,359,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,534,1261250,11,384,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,535,1261251,12,398,53,0.3626373626373626,0,0,12,13,6,7,True,True
idare_5x5,536,1261252,10,383,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,537,1261253,18,402,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,538,1261254,13,400,52,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,539,1261255,13,393,58,0.23076923076923078,0,0,12,13,6,7,True,True
idare_5x5,540,1261256,14,408,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,541,1261257,16,366,58,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,542,1261258,13,351,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,543,1261259,15,354,46,0.41025641025641024,0,0,12,13,6,7,True,True
idare_5x5,544,1261260,7,343,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,545,1261261,16,394,59,0.34065934065934067,0,0,12,13,6,7,True,True
idare_5x5,546,1261262,11,377,51,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,547,1261263,15,406,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,548,1261264,6,367,53,0.2638888888888889,0,0,12,13,6,7,False,True
idare_5x5,549,1261265,7,379,56,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,550,1261266,12,388,55,0.2692307692307692,0,0,12,13,6,7,True,True
idare_5x5,551,1261267,8,355,50,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,552,1261268,11,396,56,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,553,1261269,13,370,59,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,554,1261270,7,343,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,555,1261271,13,402,55,0.2967032967032967,0,0,12,13,6,7,True,True
idare_5x5,556,1261272,7,409,50,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,557,1261273,5,386,50,0.3055555555555556,0,0,12,13,6,7,False,True
idare_5x5,558,1261274,9,292,54,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,559,1261275,6,374,52,0.38461538461538464,0,0,12,13,6,7,False,True
idare_5x5,560,1261276,13,369,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,561,1261277,7,338,50,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,562,1261278,14,377,46,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,563,1261279,13,387,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,564,1261280,3,295,42,0.4166666666666667,0,0,12,13,6,7,False,False
idare_5x5,565,1261281,4,347,52,0.2857142857142857,0,0,12,13,6,7,False,False
idare_5x5,566,1261282,15,374,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,567,1261283,11,368,58,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,568,1261284,11,381,50,0.34523809523809523,0,0,12,13,6,7,True,True
idare_5x5,569,1261285,2,366,53,0.32051282051282054,0,0,12,13,6,7,False,False
idare_5x5,570,1261286,13,402,55,0.2564102564102564,0,0,12,13,6,7,True,True
idare_5x5,571,1261287,13,358,53,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,572,1261288,11,398,58,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,573,1261289,15,394,54,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,574,1261290,12,388,52,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,575,1261291,11,398,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,576,1261292,6,369,48,0.38461538461538464,0,0,12,13,6,7,False,True
idare_5x5,577,1261293,8,357,47,0.3472222222222222,0,0,12,13,6,7,False,True
idare_5x5,578,1261294,15,378,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,579,1261295,6,372,46,0.3611111111111111,0,0,12,13,6,7,False,True
idare_5x5,580,1261296,13,409,51,0.43956043956043955,0,0,12,13,6,7,True,True
idare_5x5,581,1261297,12,323,55,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,582,1261298,8,377,55,0.3516483516483517,0,0,12,13,6,7,False,True
idare_5x5,583,1261299,7,373,54,0.35714285714285715,0,0,12,13,6,7,False,True
idare_5x5,584,1261300,15,387,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,585,1261301,4,329,49,0.32051282051282054,0,0,12,13,6,7,False,False
idare_5x5,586,1261302,7,375,49,0.3194444444444444,0,0,12,13,6,7,False,True
idare_5x5,587,1261303,13,375,57,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,588,1261304,9,400,39,0.4583333333333333,0,0,12,13,6,7,False,True
idare_5x5,589,1261305,9,387,53,0.2976190476190476,0,0,12,13,6,7,False,True
idare_5x5,590,1261306,5,384,53,0.36904761904761907,0,0,12,13,6,7,False,True
idare_5x5,591,1261307,8,385,54,0.3516483516483517,0,0,12,13,6,7,False,True
idare_5x5,592,1261308,12,397,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,593,1261309,13,361,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,594,1261310,0,357,52,0.32051282051282054,2,0,12,13,6,7,False,False
idare_5x5,595,1261311,19,415,50,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,596,1261312,12,384,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,597,1261313,8,381,58,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,598,1261314,13,374,55,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,599,1261315,2,411,49,0.3194444444444444,0,0,12,13,6,7,False,False
idare_5x5,600,1261316,8,376,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,601,1261317,12,406,56,0.32142857142857145,0,0,12,13,6,7,True,True
idare_5x5,602,1261318,11,361,51,0.39285714285714285,0,0,12,13,6,7,True,True
idare_5x5,603,1261319,9,377,57,0.37362637362637363,0,0,12,13,6,7,False,True
idare_5x5,604,1261320,7,370,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,605,1261321,13,383,55,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,606,1261322,12,401,54,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,607,1261323,0,378,52,0.2777777777777778,2,0,12,13,6,7,False,False
idare_5x5,608,1261324,8,407,59,0.32967032967032966,0,0,12,13,6,7,False,True
idare_5x5,609,1261325,15,402,42,0.4166666666666667,0,0,12,13,6,7,True,True
idare_5x5,610,1261326,0,386,50,0.3055555555555556,2,0,12,13,6,7,False,False
idare_5x5,611,1261327,8,343,50,0.3055555555555556,0,0,12,13,6,7,False,True
idare_5x5,612,1261328,12,369,56,0.23076923076923078,0,0,12,13,6,7,True,True
idare_5x5,613,1261329,13,385,49,0.3194444444444444,0,0,12,13,6,7,True,True
idare_5x5,614,1261330,13,372,47,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,615,1261331,10,403,48,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,616,1261332,9,386,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,617,1261333,3,340,55,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,618,1261334,9,336,50,0.3055555555555556,0,0,12,13,6,7,False,True
idare_5x5,619,1261335,15,336,54,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,620,1261336,1,387,47,0.38461538461538464,0,0,12,13,6,7,False,False
idare_5x5,621,1261337,7,388,47,0.3974358974358974,0,0,12,13,6,7,False,True
idare_5x5,622,1261338,5,361,55,0.2948717948717949,0,0,12,13,6,7,False,True
idare_5x5,623,1261339,6,375,58,0.34065934065934067,0,0,12,13,6,7,False,True
idare_5x5,624,1261340,11,393,58,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,625,1261341,3,353,48,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,626,1261342,5,373,45,0.375,0,0,12,13,6,7,False,True
idare_5x5,627,1261343,13,399,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,628,1261344,0,347,52,0.38095238095238093,11,0,12,13,6,7,False,False
idare_5x5,629,1261345,5,396,54,0.25,0,0,12,13,6,7,False,True
idare_5x5,630,1261346,6,370,53,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,631,1261347,12,389,54,0.34523809523809523,0,0,12,13,6,7,True,True
idare_5x5,632,1261348,8,373,59,0.26373626373626374,0,0,12,13,6,7,False,True
idare_5x5,633,1261349,15,393,49,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,634,1261350,12,370,52,0.42857142857142855,0,0,12,13,6,7,True,True
idare_5x5,635,1261351,11,372,44,0.4358974358974359,0,0,12,13,6,7,True,True
idare_5x5,636,1261352,7,390,44,0.4230769230769231,0,0,12,13,6,7,False,True
idare_5x5,637,1261353,13,387,53,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,638,1261354,14,389,48,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,639,1261355,11,401,53,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,640,1261356,14,389,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,641,1261357,6,344,54,0.3076923076923077,0,0,12,13,6,7,False,True
idare_5x5,642,1261358,15,402,49,0.3717948717948718,0,0,12,13,6,7,True,True
idare_5x5,643,1261359,7,315,57,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,644,1261360,5,356,55,0.2857142857142857,0,0,12,13,6,7,False,True
idare_5x5,645,1261361,3,385,58,0.34065934065934067,0,0,12,13,6,7,False,False
idare_5x5,646,1261362,10,380,49,0.358974358974359,0,0,12,13,6,7,True,True
idare_5x5,647,1261363,10,359,51,0.2916666666666667,0,0,12,13,6,7,True,True
idare_5x5,648,1261364,0,376,50,0.3055555555555556,2,0,12,13,6,7,False,False
idare_5x5,649,1261365,11,381,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,650,1261366,9,367,52,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,651,1261367,13,392,52,0.38461538461538464,0,0,12,13,6,7,True,True
idare_5x5,652,1261368,11,370,52,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,653,1261369,4,385,52,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,654,1261370,15,355,59,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,655,1261371,4,375,46,0.3611111111111111,0,0,12,13,6,7,False,False
idare_5x5,656,1261372,1,372,55,0.2948717948717949,0,0,12,13,6,7,False,False
idare_5x5,657,1261373,14,336,56,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,658,1261374,2,395,51,0.2948717948717949,0,0,12,13,6,7,False,False
idare_5x5,659,1261375,1,384,55,0.2564102564102564,0,0,12,13,6,7,False,False
idare_5x5,660,1261376,16,400,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,661,1261377,3,356,51,0.34615384615384615,0,0,12,13,6,7,False,False
idare_5x5,662,1261378,5,371,47,0.3472222222222222,0,0,12,13,6,7,False,True
idare_5x5,663,1261379,1,357,44,0.3888888888888889,0,0,12,13,6,7,False,False
idare_5x5,664,1261380,10,349,56,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,665,1261381,11,364,56,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,666,1261382,10,391,57,0.3516483516483517,0,0,12,13,6,7,True,True
